gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
1433,195003010WAT,NBA,0,1950,3/1/1950,58,0,WAT,Waterloo,72,1316.5436,1307.5107,26.563765,SYR,Sixers,93,1565.231,1574.2638,H,L,0.29819387,
1434,195003020AND,NBA,1,1950,3/2/1950,56,0,DNN,Denver,72,1216.6931,1214.9716,18.847168,AND,Packers,85,1513.285,1515.0066,A,L,0.092543542,
1434,195003020AND,NBA,0,1950,3/2/1950,55,0,AND,Packers,85,1513.285,1515.0066,47.625252,DNN,Denver,72,1216.6931,1214.9716,H,W,0.90745646,
1435,195003020BLB,NBA,1,1950,3/2/1950,60,0,MNL,Lakers,88,1691.3292,1697.0095,63.842335,BLB,Baltimore,68,1356.8561,1351.1758,A,W,0.79408646,
1435,195003020BLB,NBA,0,1950,3/2/1950,60,0,BLB,Baltimore,68,1356.8561,1351.1758,30.722483,MNL,Lakers,88,1691.3292,1697.0095,H,L,0.20591354,
1436,195003020BOS,NBA,1,1950,3/2/1950,59,0,NYK,Knicks,81,1528.2598,1537.2172,49.871166,BOS,Celtics,72,1406.1687,1397.2113,A,W,0.53174883,
1436,195003020BOS,NBA,0,1950,3/2/1950,59,0,BOS,Celtics,72,1406.1687,1397.2113,35.363556,NYK,Knicks,81,1528.2598,1537.2172,H,L,0.46825117,
1437,195003020FTW,NBA,0,1950,3/2/1950,61,0,FTW,Pistons,91,1500.8644,1509.0126,47.011452,STB,Bombers,61,1380.2056,1372.0574,H,W,0.78077942,
1437,195003020FTW,NBA,1,1950,3/2/1950,58,0,STB,Bombers,61,1380.2056,1372.0574,32.80109,FTW,Pistons,91,1500.8644,1509.0126,A,L,0.21922058,
1438,195003020SHE,NBA,0,1950,3/2/1950,53,0,SHE,Redskins,95,1283.8699,1302.2212,26.080036,SYR,Sixers,85,1574.2638,1555.9125,H,W,0.25049096,
1438,195003020SHE,NBA,1,1950,3/2/1950,57,0,SYR,Sixers,85,1574.2638,1555.9125,51.719872,SHE,Redskins,95,1283.8699,1302.2212,A,L,0.74950904,
1439,195003020WSC,NBA,0,1950,3/2/1950,60,0,WSC,Capitols,91,1430.7255,1436.5129,39.450943,CHS,Stags,88,1540.2289,1534.4414,H,W,0.4863269,
1439,195003020WSC,NBA,1,1950,3/2/1950,59,0,CHS,Stags,88,1540.2289,1534.4414,49.593212,WSC,Capitols,91,1430.7255,1436.5129,A,L,0.51367307,
1440,195003030INO,NBA,0,1950,3/3/1950,57,0,INO,Olympians,83,1470.3669,1451.3907,41.010818,TRI,Hawks,96,1432.3143,1451.2905,H,L,0.68883848,
1440,195003030INO,NBA,1,1950,3/3/1950,58,0,TRI,Hawks,96,1432.3143,1451.2905,41.000309,INO,Olympians,83,1470.3669,1451.3907,A,W,0.31116152,
1441,195003030GSW,NBA,1,1950,3/3/1950,61,0,MNL,Lakers,61,1697.0095,1684.5536,62.925343,PHW,Warriors,66,1406.234,1418.6899,A,L,0.7499212,George Mikan of Minneapolis scored a field goal for Philadelphia
1441,195003030GSW,NBA,0,1950,3/3/1950,61,0,PHW,Warriors,66,1406.234,1418.6899,37.588558,MNL,Lakers,61,1697.0095,1684.5536,H,W,0.2500788,George Mikan of Minneapolis scored a field goal for Philadelphia
1442,195003040BLB,NBA,1,1950,3/4/1950,60,0,CHS,Stags,72,1534.4414,1525.1287,48.654751,BLB,Baltimore,77,1351.1758,1360.4885,A,L,0.61758626,
1442,195003040BLB,NBA,0,1950,3/4/1950,61,0,BLB,Baltimore,77,1351.1758,1360.4885,31.64329,CHS,Stags,72,1534.4414,1525.1287,H,W,0.38241377,
1443,195003040NYK,NBA,1,1950,3/4/1950,62,0,MNL,Lakers,84,1684.5536,1692.6624,63.525928,NYK,Knicks,75,1537.2172,1529.1084,A,W,0.5677042,
1443,195003040NYK,NBA,0,1950,3/4/1950,60,0,NYK,Knicks,75,1537.2172,1529.1084,49.056877,MNL,Lakers,84,1684.5536,1692.6624,H,L,0.43229583,
1444,195003040ROC,NBA,0,1950,3/4/1950,61,0,ROC,Kings,73,1632.7142,1634.765,58.946747,FTW,Pistons,70,1509.0126,1506.9618,H,W,0.78376275,
1444,195003040ROC,NBA,1,1950,3/4/1950,62,0,FTW,Pistons,70,1509.0126,1506.9618,46.800797,ROC,Kings,73,1632.7142,1634.765,A,L,0.21623725,
1445,195003040WSC,NBA,0,1950,3/4/1950,61,0,WSC,Capitols,95,1436.5129,1445.6393,40.407558,BOS,Celtics,75,1397.2113,1388.085,H,W,0.69037747,
1445,195003040WSC,NBA,1,1950,3/4/1950,60,0,BOS,Celtics,75,1397.2113,1388.085,34.427509,WSC,Capitols,95,1436.5129,1445.6393,A,L,0.30962253,
1446,195003050CHS,NBA,0,1950,3/5/1950,61,0,CHS,Stags,73,1525.1287,1504.9828,46.597221,AND,Packers,89,1515.0066,1535.1525,H,L,0.65337634,
1446,195003050CHS,NBA,1,1950,3/5/1950,56,0,AND,Packers,89,1515.0066,1535.1525,49.664494,CHS,Stags,73,1525.1287,1504.9828,A,W,0.34662366,
1447,195003050FTW,NBA,1,1950,3/5/1950,62,0,ROC,Kings,65,1634.765,1641.0995,59.480061,FTW,Pistons,60,1506.9618,1500.6273,A,W,0.53992689,
1447,195003050FTW,NBA,0,1950,3/5/1950,63,0,FTW,Pistons,60,1506.9618,1500.6273,46.148201,ROC,Kings,65,1634.765,1641.0995,H,L,0.46007314,
1448,195003050SHE,NBA,1,1950,3/5/1950,58,0,INO,Olympians,92,1451.3907,1457.2098,41.62117,SHE,Redskins,87,1302.2212,1296.4021,A,W,0.570292,
1448,195003050SHE,NBA,0,1950,3/5/1950,54,0,SHE,Redskins,87,1302.2212,1296.4021,25.553364,INO,Olympians,92,1451.3907,1457.2098,H,L,0.42970797,
1449,195003050STB,NBA,0,1950,3/5/1950,59,0,STB,Bombers,71,1372.0574,1377.1984,33.320129,PHW,Warriors,67,1418.6899,1413.549,H,W,0.57620353,
1449,195003050STB,NBA,1,1950,3/5/1950,62,0,PHW,Warriors,67,1418.6899,1413.549,37.053638,STB,Bombers,71,1372.0574,1377.1984,A,L,0.42379647,
1450,195003050SYR,NBA,0,1950,3/5/1950,58,0,SYR,Sixers,84,1555.9125,1566.998,52.794945,MNL,Lakers,75,1692.6624,1681.5768,H,W,0.44730905,
1450,195003050SYR,NBA,1,1950,3/5/1950,63,0,MNL,Lakers,75,1692.6624,1681.5768,62.701477,SYR,Sixers,84,1555.9125,1566.998,A,L,0.55269098,
1451,195003050TRI,NBA,1,1950,3/5/1950,57,0,DNN,Denver,80,1214.9716,1212.7834,18.685143,TRI,Hawks,91,1451.2905,1453.4786,A,L,0.12608713,
1451,195003050TRI,NBA,0,1950,3/5/1950,59,0,TRI,Hawks,91,1451.2905,1453.4786,41.229828,DNN,Denver,80,1214.9716,1212.7834,H,W,0.87391287,
1452,195003060AND,NBA,0,1950,3/6/1950,57,0,AND,Packers,88,1535.1525,1540.1525,50.164173,TRI,Hawks,77,1453.4786,1448.4786,H,W,0.73996729,
1452,195003060AND,NBA,1,1950,3/6/1950,60,0,TRI,Hawks,77,1453.4786,1448.4786,40.705357,AND,Packers,88,1535.1525,1540.1525,A,L,0.26003271,
1453,195003070BOS,NBA,1,1950,3/7/1950,62,0,WSC,Capitols,64,1445.6393,1436.2842,39.426979,BOS,Celtics,75,1388.085,1397.4401,A,L,0.43921787,at Providence RI
1453,195003070BOS,NBA,0,1950,3/7/1950,61,0,BOS,Celtics,75,1388.085,1397.4401,35.387096,WSC,Capitols,64,1445.6393,1436.2842,H,W,0.56078213,at Providence RI
1454,195003070INO,NBA,1,1950,3/7/1950,58,0,AND,Packers,93,1540.1525,1528.0864,48.953762,INO,Olympians,107,1457.2098,1469.2759,A,L,0.47547215,
1454,195003070INO,NBA,0,1950,3/7/1950,59,0,INO,Olympians,107,1457.2098,1469.2759,42.885559,AND,Packers,93,1540.1525,1528.0864,H,W,0.52452785,
1455,195003070LAL,NBA,1,1950,3/7/1950,55,0,SHE,Redskins,73,1296.4021,1295.1842,25.443874,MNL,Lakers,90,1681.5768,1682.7947,A,L,0.057709575,
1455,195003070LAL,NBA,0,1950,3/7/1950,64,0,MNL,Lakers,90,1681.5768,1682.7947,62.793285,SHE,Redskins,73,1296.4021,1295.1842,H,W,0.94229043,
1456,195003080LAL,NBA,1,1950,3/8/1950,63,0,PHW,Warriors,65,1413.549,1412.6285,36.958008,MNL,Lakers,68,1682.7947,1683.7151,A,L,0.10663825,at Saint Paul MN
1456,195003080LAL,NBA,0,1950,3/8/1950,65,0,MNL,Lakers,68,1682.7947,1683.7151,62.862469,PHW,Warriors,65,1413.549,1412.6285,H,W,0.89336175,at Saint Paul MN
1457,195003080NYK,NBA,1,1950,3/8/1950,60,0,STB,Bombers,78,1377.1984,1375.6703,33.165577,NYK,Knicks,80,1529.1084,1530.6365,A,L,0.1899845,
1457,195003080NYK,NBA,0,1950,3/8/1950,61,0,NYK,Knicks,80,1529.1084,1530.6365,49.210857,STB,Bombers,78,1377.1984,1375.6703,H,W,0.8100155,
1458,195003080TRI,NBA,1,1950,3/8/1950,59,0,AND,Packers,82,1528.0864,1542.5756,50.405308,TRI,Hawks,67,1448.4786,1433.9895,A,W,0.47068691,
1458,195003080TRI,NBA,0,1950,3/8/1950,61,0,TRI,Hawks,67,1448.4786,1433.9895,39.186691,AND,Packers,82,1528.0864,1542.5756,H,L,0.52931309,
1459,195003080WAT,NBA,0,1950,3/8/1950,59,0,WAT,Waterloo,97,1307.5107,1316.5861,27.404425,DNN,Denver,68,1212.7834,1203.7081,H,W,0.75416309,
1459,195003080WAT,NBA,1,1950,3/8/1950,58,0,DNN,Denver,68,1212.7834,1203.7081,18.023653,WAT,Waterloo,97,1307.5107,1316.5861,A,L,0.24583691,
1460,195003080WSC,NBA,0,1950,3/8/1950,63,0,WSC,Capitols,88,1436.2842,1440.5283,39.871685,BLB,Baltimore,80,1360.4885,1356.2444,H,W,0.73340374,
1460,195003080WSC,NBA,1,1950,3/8/1950,62,0,BLB,Baltimore,80,1360.4885,1356.2444,31.222343,WSC,Capitols,88,1436.2842,1440.5283,A,L,0.26659626,
1461,195003090AND,NBA,1,1950,3/9/1950,60,0,INO,Olympians,97,1469.2759,1483.5469,44.37619,AND,Packers,90,1542.5756,1528.3046,A,W,0.2694149,
1461,195003090AND,NBA,0,1950,3/9/1950,60,0,AND,Packers,90,1542.5756,1528.3046,48.97578,INO,Olympians,97,1469.2759,1483.5469,H,L,0.7305851,
1462,195003090BLB,NBA,0,1950,3/9/1950,63,0,BLB,Baltimore,91,1356.2444,1371.2263,32.717438,NYK,Knicks,79,1530.6365,1515.6545,H,W,0.39454782,
1462,195003090BLB,NBA,1,1950,3/9/1950,62,0,NYK,Knicks,79,1530.6365,1515.6545,47.691425,BLB,Baltimore,91,1356.2444,1371.2263,A,L,0.60545218,
1463,195003090FTW,NBA,0,1950,3/9/1950,64,0,FTW,Pistons,84,1500.6273,1508.9528,47.00531,CHS,Stags,71,1504.9828,1496.6573,H,W,0.63426882,
1463,195003090FTW,NBA,1,1950,3/9/1950,62,0,CHS,Stags,71,1504.9828,1496.6573,45.737827,FTW,Pistons,84,1500.6273,1508.9528,A,L,0.36573118,
1464,195003090ROC,NBA,1,1950,3/9/1950,62,0,BOS,Celtics,59,1397.4401,1394.427,35.077297,ROC,Kings,78,1641.0995,1644.1125,A,L,0.12150419,
1464,195003090ROC,NBA,0,1950,3/9/1950,63,0,ROC,Kings,78,1641.0995,1644.1125,59.73103,BOS,Celtics,59,1397.4401,1394.427,H,W,0.87849581,
1465,195003090SHE,NBA,1,1950,3/9/1950,59,0,DNN,Denver,92,1203.7081,1195.8953,17.467793,SHE,Redskins,115,1295.1842,1302.9971,A,L,0.24932325,
1465,195003090SHE,NBA,0,1950,3/9/1950,56,0,SHE,Redskins,115,1295.1842,1302.9971,26.150696,DNN,Denver,92,1203.7081,1195.8953,H,W,0.75067675,
1466,195003090SYR,NBA,0,1950,3/9/1950,59,0,SYR,Sixers,85,1566.998,1569.8109,53.065022,STB,Bombers,74,1375.6703,1372.8574,H,W,0.84250915,
1466,195003090SYR,NBA,1,1950,3/9/1950,61,0,STB,Bombers,74,1375.6703,1372.8574,32.881691,SYR,Sixers,85,1566.998,1569.8109,A,L,0.15749085,
1467,195003100BOS,NBA,0,1950,3/10/1950,63,0,BOS,Celtics,66,1394.427,1381.9128,33.798363,WSC,Capitols,76,1440.5283,1453.0425,H,L,0.57695013,
1467,195003100BOS,NBA,1,1950,3/10/1950,64,0,WSC,Capitols,76,1440.5283,1453.0425,41.184078,BOS,Celtics,66,1394.427,1381.9128,A,W,0.42304987,
1468,195003100GSW,NBA,1,1950,3/10/1950,62,0,STB,Bombers,73,1372.8574,1368.9452,32.488197,PHW,Warriors,78,1412.6285,1416.5408,A,L,0.30904514,
1468,195003100GSW,NBA,0,1950,3/10/1950,64,0,PHW,Warriors,78,1412.6285,1416.5408,37.364784,STB,Bombers,73,1372.8574,1368.9452,H,W,0.69095486,
1469,195003100SHE,NBA,1,1950,3/10/1950,60,0,DNN,Denver,104,1195.8953,1185.7058,16.761787,SHE,Redskins,141,1302.9971,1313.1865,A,L,0.2328704,
1469,195003100SHE,NBA,0,1950,3/10/1950,57,0,SHE,Redskins,141,1302.9971,1313.1865,27.087959,DNN,Denver,104,1195.8953,1185.7058,H,W,0.7671296,
1470,195003110AND,NBA,1,1950,3/11/1950,63,0,NYK,Knicks,89,1515.6545,1512.611,47.380283,AND,Packers,91,1528.3046,1531.3481,A,L,0.34333539,at Chicago IL
1470,195003110AND,NBA,0,1950,3/11/1950,61,0,AND,Packers,91,1528.3046,1531.3481,49.282486,NYK,Knicks,89,1515.6545,1512.611,H,W,0.65666461,at Chicago IL
1471,195003110BLB,NBA,0,1950,3/11/1950,64,0,BLB,Baltimore,79,1371.2263,1375.6442,33.162937,BOS,Celtics,75,1381.9128,1377.495,H,W,0.62577409,
1471,195003110BLB,NBA,1,1950,3/11/1950,64,0,BOS,Celtics,75,1381.9128,1377.495,33.350159,BLB,Baltimore,79,1371.2263,1375.6442,A,L,0.37422591,
1472,195003110CHS,NBA,1,1950,3/11/1950,65,0,FTW,Pistons,88,1508.9528,1505.5538,46.655991,CHS,Stags,90,1496.6573,1500.0563,A,L,0.37639731,
1472,195003110CHS,NBA,0,1950,3/11/1950,63,0,CHS,Stags,90,1496.6573,1500.0563,46.089233,FTW,Pistons,88,1508.9528,1505.5538,H,W,0.62360269,
1473,195003110ROC,NBA,0,1950,3/11/1950,64,0,ROC,Kings,90,1644.1125,1647.2922,59.993969,PHW,Warriors,72,1416.5408,1413.3611,H,W,0.86825931,
1473,195003110ROC,NBA,1,1950,3/11/1950,65,0,PHW,Warriors,72,1416.5408,1413.3611,37.034115,ROC,Kings,90,1644.1125,1647.2922,A,L,0.13174069,
1474,195003110TRI,NBA,1,1950,3/11/1950,58,0,SHE,Redskins,79,1313.1865,1307.515,26.564157,TRI,Hawks,97,1433.9895,1439.661,A,L,0.21907854,
1474,195003110TRI,NBA,0,1950,3/11/1950,62,0,TRI,Hawks,97,1433.9895,1439.661,39.780781,SHE,Redskins,79,1313.1865,1307.515,H,W,0.78092146,
1475,195003110WSC,NBA,0,1950,3/11/1950,65,0,WSC,Capitols,92,1453.0425,1455.2102,41.411449,STB,Bombers,90,1368.9452,1366.7775,H,W,0.74264264,
1475,195003110WSC,NBA,1,1950,3/11/1950,63,0,STB,Bombers,90,1368.9452,1366.7775,32.270866,WSC,Capitols,92,1453.0425,1455.2102,A,L,0.25735736,
1476,195003120CHS,NBA,1,1950,3/12/1950,66,0,PHW,Warriors,67,1413.3611,1409.9365,36.678566,CHS,Stags,73,1500.0563,1503.4808,A,L,0.25450957,at Detroit MI
1476,195003120CHS,NBA,0,1950,3/12/1950,64,0,CHS,Stags,73,1500.0563,1503.4808,46.442528,PHW,Warriors,67,1413.3611,1409.9365,H,W,0.74549043,at Detroit MI
1477,195003120FTW,NBA,0,1950,3/12/1950,66,0,FTW,Pistons,86,1505.5538,1509.4646,47.057838,BLB,Baltimore,75,1375.6442,1371.7334,H,W,0.78975785,
1477,195003120FTW,NBA,1,1950,3/12/1950,65,0,BLB,Baltimore,75,1375.6442,1371.7334,32.768475,FTW,Pistons,86,1505.5538,1509.4646,A,L,0.21024215,
1478,195003120INO,NBA,1,1950,3/12/1950,60,0,WAT,Waterloo,89,1316.5861,1315.407,27.294455,INO,Olympians,90,1483.5469,1484.726,A,L,0.17700821,
1478,195003120INO,NBA,0,1950,3/12/1950,61,0,INO,Olympians,90,1483.5469,1484.726,44.499001,WAT,Waterloo,89,1316.5861,1315.407,H,W,0.82299179,
1479,195003120LAL,NBA,0,1950,3/12/1950,66,0,MNL,Lakers,87,1683.7151,1688.5494,63.222988,NYK,Knicks,66,1512.611,1507.7766,H,W,0.82643956,
1479,195003120LAL,NBA,1,1950,3/12/1950,64,0,NYK,Knicks,66,1512.611,1507.7766,46.884533,MNL,Lakers,87,1683.7151,1688.5494,A,L,0.17356044,
1480,195003120ROC,NBA,1,1950,3/12/1950,64,0,STB,Bombers,72,1366.7775,1363.652,31.958416,ROC,Kings,99,1647.2922,1650.4177,A,L,0.10061419,
1480,195003120ROC,NBA,0,1950,3/12/1950,65,0,ROC,Kings,99,1647.2922,1650.4177,60.2505,STB,Bombers,72,1366.7775,1363.652,H,W,0.89938581,
1481,195003120SYR,NBA,0,1950,3/12/1950,60,0,SYR,Sixers,96,1569.8109,1574.5421,53.516697,BOS,Celtics,72,1377.495,1372.7638,H,W,0.84326249,
1481,195003120SYR,NBA,1,1950,3/12/1950,65,0,BOS,Celtics,72,1377.495,1372.7638,32.872253,SYR,Sixers,96,1569.8109,1574.5421,A,L,0.15673751,
1482,195003130AND,NBA,1,1950,3/13/1950,59,0,SHE,Redskins,86,1307.515,1305.0341,26.336689,AND,Packers,98,1531.3481,1533.8291,A,L,0.13422203,
1482,195003130AND,NBA,0,1950,3/13/1950,62,0,AND,Packers,98,1531.3481,1533.8291,49.531784,SHE,Redskins,86,1307.515,1305.0341,H,W,0.86577797,
1483,195003140BOS,NBA,1,1950,3/14/1950,65,0,STB,Bombers,86,1363.652,1378.4797,33.449902,BOS,Celtics,76,1372.7638,1357.936,A,W,0.34794194,
1483,195003140BOS,NBA,0,1950,3/14/1950,66,0,BOS,Celtics,76,1372.7638,1357.936,31.389872,STB,Bombers,86,1363.652,1378.4797,H,L,0.65205806,
1484,195003140CHS,NBA,0,1950,3/14/1950,65,0,CHS,Stags,85,1503.4808,1510.5303,47.167141,NYK,Knicks,75,1507.7766,1500.7272,H,W,0.63434851,
1484,195003140CHS,NBA,1,1950,3/14/1950,65,0,NYK,Knicks,75,1507.7766,1500.7272,46.158508,CHS,Stags,85,1503.4808,1510.5303,A,L,0.36565149,
1485,195003140INO,NBA,0,1950,3/14/1950,62,0,INO,Olympians,68,1484.726,1490.1089,45.058842,SYR,Sixers,65,1574.5421,1569.1592,H,W,0.51465154,
1485,195003140INO,NBA,1,1950,3/14/1950,61,0,SYR,Sixers,65,1574.5421,1569.1592,53.002544,INO,Olympians,68,1484.726,1490.1089,A,L,0.48534846,
1486,195003150LAL,NBA,0,1950,3/15/1950,67,0,MNL,Lakers,96,1688.5494,1691.5402,63.443615,BLB,Baltimore,62,1371.7334,1368.7427,H,W,0.91678047,
1486,195003150LAL,NBA,1,1950,3/15/1950,66,0,BLB,Baltimore,62,1371.7334,1368.7427,32.467873,MNL,Lakers,96,1688.5494,1691.5402,A,L,0.083219528,
1487,195003150NYK,NBA,0,1950,3/15/1950,66,0,NYK,Knicks,88,1500.7272,1502.8263,46.375065,BOS,Celtics,84,1357.936,1355.8369,H,W,0.80180568,
1487,195003150NYK,NBA,1,1950,3/15/1950,67,0,BOS,Celtics,84,1357.936,1355.8369,31.182043,NYK,Knicks,88,1500.7272,1502.8263,A,L,0.19819432,
1488,195003150GSW,NBA,0,1950,3/15/1950,67,0,PHW,Warriors,83,1409.9365,1416.0275,37.311371,AND,Packers,80,1533.8291,1527.7382,H,W,0.46566993,
1488,195003150GSW,NBA,1,1950,3/15/1950,63,0,AND,Packers,80,1533.8291,1527.7382,48.918598,PHW,Warriors,83,1409.9365,1416.0275,A,L,0.53433007,
1489,195003150WAT,NBA,1,1950,3/15/1950,60,0,SHE,Redskins,69,1305.0341,1295.3413,25.457983,WAT,Waterloo,87,1315.407,1325.0997,A,L,0.34629673,
1489,195003150WAT,NBA,0,1950,3/15/1950,61,0,WAT,Waterloo,87,1315.407,1325.0997,28.204929,SHE,Redskins,69,1305.0341,1295.3413,H,W,0.65370327,
1490,195003150WSC,NBA,0,1950,3/15/1950,66,0,WSC,Capitols,64,1455.2102,1440.6869,39.888306,ROC,Kings,93,1650.4177,1664.941,H,L,0.36631495,
1490,195003150WSC,NBA,1,1950,3/15/1950,66,0,ROC,Kings,93,1650.4177,1664.941,61.417194,WSC,Capitols,64,1455.2102,1440.6869,A,W,0.63368505,
1491,195003160DNN,NBA,1,1950,3/16/1950,63,0,INO,Olympians,111,1490.1089,1494.8224,45.547813,DNN,Denver,99,1185.7058,1180.9923,A,W,0.7643429,at Vincennes IN
1491,195003160DNN,NBA,0,1950,3/16/1950,61,0,DNN,Denver,99,1185.7058,1180.9923,16.44245,INO,Olympians,111,1490.1089,1494.8224,H,L,0.23565711,at Vincennes IN
1492,195003160SHE,NBA,0,1950,3/16/1950,61,0,SHE,Redskins,75,1295.3413,1289.5577,24.941423,SYR,Sixers,88,1569.1592,1574.9427,H,L,0.26882818,
1492,195003160SHE,NBA,1,1950,3/16/1950,62,0,SYR,Sixers,88,1569.1592,1574.9427,53.55479,SHE,Redskins,75,1295.3413,1289.5577,A,W,0.73117185,
1493,195003160STB,NBA,0,1950,3/16/1950,66,0,STB,Bombers,71,1378.4797,1384.2744,34.038692,BLB,Baltimore,63,1368.7427,1362.948,H,W,0.65287423,
1493,195003160STB,NBA,1,1950,3/16/1950,67,0,BLB,Baltimore,63,1368.7427,1362.948,31.888189,STB,Bombers,71,1378.4797,1384.2744,A,L,0.34712577,
1494,195003170BOS,NBA,1,1950,3/17/1950,67,0,NYK,Knicks,98,1502.8263,1506.8571,46.790031,BOS,Celtics,96,1355.8369,1351.8062,A,W,0.56721383,
1494,195003170BOS,NBA,0,1950,3/17/1950,68,0,BOS,Celtics,96,1355.8369,1351.8062,30.784475,NYK,Knicks,98,1502.8263,1506.8571,H,L,0.43278617,
1495,195003170CHS,NBA,0,1950,3/17/1950,66,0,CHS,Stags,69,1510.5303,1483.5375,44.375214,STB,Bombers,85,1384.2744,1411.2672,H,L,0.78624421,at Toledo OH
1495,195003170CHS,NBA,1,1950,3/17/1950,67,0,STB,Bombers,85,1384.2744,1411.2672,36.81665,CHS,Stags,69,1510.5303,1483.5375,A,W,0.21375579,at Toledo OH
1496,195003170GSW,NBA,0,1950,3/17/1950,68,0,PHW,Warriors,85,1416.0275,1430.6537,38.837605,WSC,Capitols,59,1440.6869,1426.0607,H,W,0.60675573,
1496,195003170GSW,NBA,1,1950,3/17/1950,67,0,WSC,Capitols,59,1440.6869,1426.0607,38.357475,PHW,Warriors,85,1416.0275,1430.6537,A,L,0.39324427,
1497,195003180CHS,NBA,0,1950,3/18/1950,67,0,CHS,Stags,66,1483.5375,1484.9449,44.521805,SHE,Redskins,63,1289.5577,1288.1503,H,W,0.8445242,
1497,195003180CHS,NBA,1,1950,3/18/1950,62,0,SHE,Redskins,63,1289.5577,1288.1503,24.816612,CHS,Stags,66,1483.5375,1484.9449,A,L,0.1554758,
1498,195003180DNN,NBA,1,1950,3/18/1950,64,0,INO,Olympians,110,1494.8224,1504.6667,46.564682,DNN,Denver,73,1180.9923,1171.1479,A,W,0.77397692,at Owensboro KY
1498,195003180DNN,NBA,0,1950,3/18/1950,62,0,DNN,Denver,73,1180.9923,1171.1479,15.790261,INO,Olympians,110,1494.8224,1504.6667,H,L,0.22602309,at Owensboro KY
1499,195003180ROC,NBA,1,1950,3/18/1950,68,0,NYK,Knicks,74,1506.8571,1505.1465,46.614071,ROC,Kings,77,1664.941,1666.6516,A,L,0.18457544,
1499,195003180ROC,NBA,0,1950,3/18/1950,67,0,ROC,Kings,77,1664.941,1666.6516,61.551838,NYK,Knicks,74,1506.8571,1505.1465,H,W,0.81542456,
1500,195003180TRI,NBA,1,1950,3/18/1950,63,0,SYR,Sixers,89,1574.9427,1578.4758,53.889709,TRI,Hawks,88,1439.661,1436.1279,A,W,0.55060065,
1500,195003180TRI,NBA,0,1950,3/18/1950,63,0,TRI,Hawks,88,1439.661,1436.1279,39.410614,SYR,Sixers,89,1574.9427,1578.4758,H,L,0.44939932,
1501,195003180WSC,NBA,1,1950,3/18/1950,67,0,FTW,Pistons,76,1509.4646,1502.1974,46.310215,WSC,Capitols,82,1426.0607,1433.3279,A,L,0.47613448,
1501,195003180WSC,NBA,0,1950,3/18/1950,68,0,WSC,Capitols,82,1426.0607,1433.3279,39.117432,FTW,Pistons,76,1509.4646,1502.1974,H,W,0.52386552,
1502,195003190FTW,NBA,1,1950,3/19/1950,68,0,MNL,Lakers,67,1691.5402,1685.027,62.960777,FTW,Pistons,69,1502.1974,1508.7106,A,L,0.6258136,
1502,195003190FTW,NBA,0,1950,3/19/1950,68,0,FTW,Pistons,69,1502.1974,1508.7106,46.98045,MNL,Lakers,67,1691.5402,1685.027,H,W,0.37418643,
1503,195003190ROC,NBA,1,1950,3/19/1950,68,0,BLB,Baltimore,66,1362.948,1359.9296,31.587729,ROC,Kings,97,1666.6516,1669.67,A,L,0.089162409,
1503,195003190ROC,NBA,0,1950,3/19/1950,68,0,ROC,Kings,97,1666.6516,1669.67,61.787983,BLB,Baltimore,66,1362.948,1359.9296,H,W,0.91083759,
1504,195003190STB,NBA,0,1950,3/19/1950,68,0,STB,Bombers,64,1411.2672,1395.8203,35.220474,CHS,Stags,80,1484.9449,1500.3918,H,L,0.53780848,
1504,195003190STB,NBA,1,1950,3/19/1950,68,0,CHS,Stags,80,1484.9449,1500.3918,46.12389,STB,Bombers,64,1411.2672,1395.8203,A,W,0.46219152,
1505,195003190SYR,NBA,1,1950,3/19/1950,64,0,AND,Packers,67,1527.7382,1524.0238,48.542835,SYR,Sixers,72,1578.4758,1582.1902,A,L,0.29572982,
1505,195003190SYR,NBA,0,1950,3/19/1950,64,0,SYR,Sixers,72,1578.4758,1582.1902,54.239765,AND,Packers,67,1527.7382,1524.0238,H,W,0.70427018,
1506,195003190WAT,NBA,1,1950,3/19/1950,64,0,TRI,Hawks,77,1436.1279,1431.0984,38.884125,WAT,Waterloo,79,1325.0997,1330.1293,A,L,0.51586556,
1506,195003190WAT,NBA,0,1950,3/19/1950,62,0,WAT,Waterloo,79,1325.0997,1330.1293,28.683018,TRI,Hawks,77,1436.1279,1431.0984,H,W,0.48413447,
1507,195003200FTW,NBA,1,1950,3/20/1950,69,1,CHS,Stags,69,1500.3918,1490.9838,45.149693,FTW,Pistons,86,1508.7106,1518.1187,A,L,0.3489784,Tiebreaker
1507,195003200FTW,NBA,0,1950,3/20/1950,69,1,FTW,Pistons,86,1508.7106,1518.1187,47.942753,CHS,Stags,69,1500.3918,1490.9838,H,W,0.6510216,Tiebreaker
1508,195003210AND,NBA,0,1950,3/21/1950,65,1,AND,Packers,89,1524.0238,1529.0189,49.047852,TRI,Hawks,77,1431.0984,1426.1033,H,W,0.752235,
1508,195003210AND,NBA,1,1950,3/21/1950,65,1,TRI,Hawks,77,1431.0984,1426.1033,38.361927,AND,Packers,89,1524.0238,1529.0189,A,L,0.247765,
